"Целевая.Цена","Спальни","Ванные","Жилая площадь","Общая площадь","Количество этажей","Вид на воду","Просмотрены ранее","Состояние","Оценка риелтора","Площадь без подвала","Площадь подвала","Год постройки","Год реновации","Широта","Долгота"
"253000","3","1.75","1570","7416","1","0","0","4","7","1570","0","1971","0","47.4117","-122.174"
"273000","3","2.25","1830","7651","2","0","0","3","8","1830","0","1986","0","47.2642","-122.219"
"962800","4","2.5","3780","23623","2","0","0","3","9","3780","0","1997","0","47.559","-122.118"
"334888","3","2.5","1769","7324","2","0","0","3","9","1769","0","2012","0","47.3307","-122.188"
"660000","3","2","2570","28500","1","0","0","3","9","1970","600","1983","0","47.7318","-122.138"
"148900","4","1.75","1700","6000","1","0","0","3","7","1700","0","1967","0","47.3252","-122.208"
"870000","5","4","3400","5000","2","0","0","3","8","2320","1080","1900","2013","47.6655","-122.363"
"263900","3","2.5","1658","2700","2","0","0","3","8","1658","0","2014","0","47.3667","-122.307"
"351358","2","1.75","1210","1189","2","0","0","3","8","1210","0","2014","0","47.5526","-121.998"
"210000","3","1","1000","5454","1","0","0","3","7","1000","0","1954","0","47.7339","-122.337"
"290000","4","2.5","1700","7280","2","0","0","4","7","1700","0","1988","0","47.4045","-122.171"
"499100","3","1.5","1620","5108","1","0","0","3","7","1620","0","1954","0","47.6978","-122.316"
"240000","4","1","1200","2171","1.5","0","0","3","7","1200","0","1933","0","47.7076","-122.342"
"450000","3","2.5","3800","13071","2","0","0","3","10","2730","1070","1994","0","47.3076","-122.397"
"171000","4","2","1520","19672","1","0","0","3","6","1020","500","1920","0","47.4683","-122.281"
"412133","2","1","920","4400","1","0","0","3","7","920","0","1948","0","47.6903","-122.332"
"780000","3","1.75","2340","10495","1","0","0","4","8","2340","0","1967","0","47.5386","-122.226"
"525000","2","1","1510","3360","1","0","0","3","7","880","630","1924","0","47.6135","-122.297"
"350000","4","2.75","2990","11210","1","0","1","4","8","1880","1110","1977","0","47.3357","-122.336"
"770000","4","3","2320","7200","1","0","0","3","7","1260","1060","1943","2000","47.5893","-122.232"
"249900","3","2","1310","6738","1","0","0","4","7","1310","0","1990","0","47.3694","-122.083"
"903000","3","2.75","3860","12786","2","0","0","4","10","3860","0","1984","0","47.549","-122.141"
"242550","4","2.5","2060","7720","2","0","0","3","8","2060","0","1995","0","47.2956","-122.374"
"240000","3","1.75","1260","7362","1","0","0","3","7","1260","0","1984","0","47.3602","-122.052"
"239900","4","1","1000","7134","1","0","0","3","6","1000","0","1943","0","47.4897","-122.24"
"777000","4","4","2680","6000","1","0","0","3","7","1380","1300","1962","2014","47.6557","-122.388"
"800000","4","2.5","2570","50308","1.5","0","0","3","10","2570","0","1993","0","47.7418","-122.039"
"220000","3","1","1460","10200","1","0","0","4","7","1460","0","1957","0","47.4238","-122.197"
"970000","4","3","3510","12410","2","0","0","4","9","3510","0","1976","0","47.6381","-122.166"
"690000","3","2","2360","6149","2","0","3","3","8","1560","800","1926","1989","47.5433","-122.384"
"600000","5","2","2190","9072","1","0","0","5","7","1110","1080","1965","0","47.6696","-122.149"
"345000","3","2.5","1990","20466","1.5","0","0","4","8","1410","580","1987","0","47.3259","-121.896"
"330000","3","1.75","1510","15744","1","0","0","3","7","1510","0","1985","0","47.476","-121.755"
"400000","4","1.75","1810","9750","2","0","0","4","7","1810","0","1977","0","47.7681","-122.311"
"324450","3","2","1420","16000","1","0","0","3","7","1420","0","1966","0","47.478","-122.358"
"310000","3","2","2070","9195","1","0","0","3","8","1220","850","1982","0","47.6491","-122.061"
"998160","2","2.5","3010","16050","1","0","3","4","9","1260","1750","1976","0","47.5643","-122.16"
"347000","4","1.5","2670","10026","2","0","0","3","8","2670","0","1996","0","47.2659","-122.215"
"640000","4","2.5","4090","215186","2","0","0","4","8","3670","420","1979","0","47.2964","-122.116"
"100000","2","0.75","660","5240","1","0","0","4","4","660","0","1912","0","47.3881","-122.234"
"1110000","5","3.25","3350","4000","2","0","0","4","8","2510","840","1997","0","47.6645","-122.291"
"950000","3","1","1720","9830","1","0","0","4","7","1720","0","1946","0","47.5905","-122.245"
"720000","4","2.5","3340","8930","2","0","2","3","10","3340","0","1999","0","47.535","-121.867"
"245000","2","1","670","2356","1","0","0","5","6","670","0","1960","0","47.5918","-122.295"
"710000","3","2","2140","4923","1","0","0","4","8","1070","1070","1928","0","47.6902","-122.339"
"1570000","3","1.75","2190","8500","1","0","0","4","9","2190","0","1957","0","47.64","-122.285"
"620000","4","2.5","2130","9139","2","0","0","3","9","2130","0","1988","0","47.5648","-122.01"
"269950","3","1","990","9950","1","0","0","5","7","990","0","1961","0","47.5104","-122.171"
"259900","4","2.75","1560","8820","1","0","3","3","7","1060","500","1979","0","47.3382","-122.257"
"300000","2","1","1340","7788","1","0","2","3","7","1340","0","1947","0","47.5094","-122.244"
"675000","4","1.75","1900","8800","1","0","0","3","8","1140","760","1975","0","47.6579","-122.197"
"270000","4","1","1430","5909","1","0","0","3","6","1070","360","1947","0","47.7623","-122.313"
"390000","2","1","670","11505","1","0","0","3","5","670","0","2003","0","47.499","-122.157"
"465000","4","2.25","3360","10810","2","0","0","4","9","3360","0","1988","0","47.3316","-122.203"
"595000","5","3","2980","10064","1","0","0","3","7","1680","1300","1940","0","47.7372","-122.316"
"677000","3","2","2000","3207","1","0","0","4","7","1100","900","1916","0","47.6561","-122.341"
"450000","3","1.75","1390","11700","1","0","0","4","7","1390","0","1966","0","47.7002","-122.192"
"597400","4","2.5","2420","4500","2","0","0","3","7","2420","0","2001","0","47.6874","-122.037"
"235000","2","1","930","10505","1","0","0","3","6","930","0","1930","0","47.4337","-122.329"
"479000","3","1.75","1470","6018","1","0","0","3","8","1470","0","1987","0","47.6171","-122.044"
"369990","4","2.5","1960","7133","2","0","0","3","7","1960","0","2002","0","47.4941","-122.19"
"379900","3","2.5","1800","2792","2","0","0","3","8","1800","0","2011","0","47.5442","-122.371"
"214000","3","1","1020","9147","1","0","0","4","6","1020","0","1900","1965","47.3127","-122.002"
"665000","3","3.5","3580","95832","1.5","0","0","3","9","3580","0","2005","0","47.4239","-122.015"
"337000","4","2","1590","8779","1","0","0","3","8","1590","0","2001","0","47.7408","-121.974"
"860000","4","4.5","4040","8400","2","0","0","3","9","3220","820","2006","0","47.7067","-122.131"
"272000","3","1.5","1760","9600","1","0","0","4","7","1760","0","1966","0","47.4085","-122.195"
"180500","3","2.5","1800","8518","2","0","0","3","7","1800","0","1996","0","47.3643","-122.185"
"875000","5","3","2960","15152","2","0","0","3","9","2960","0","2004","0","47.6689","-122.179"
"800000","5","2.5","3320","9024","2","0","0","3","9","3320","0","1999","0","47.5865","-122.056"
"229000","3","2","1540","6000","1","0","0","4","6","1540","0","1953","0","47.7372","-122.307"
"550000","2","1.75","1740","7290","1","0","0","3","8","1280","460","1950","0","47.6461","-122.397"
"336500","3","1","1480","7284","1","0","0","3","7","970","510","1963","0","47.7757","-122.353"
"616950","3","3.5","2490","2722","2","0","0","3","8","2020","470","1999","0","47.5893","-122.165"
"637000","4","2.75","2900","5803","2","0","0","3","9","2900","0","2007","0","47.7368","-122.232"
"744000","4","3","1980","5352","2.5","0","0","3","8","1980","0","1941","2005","47.532","-122.385"
"310000","3","1.75","1840","10723","1","0","0","4","7","1220","620","1974","0","47.429","-122.154"
"1360000","5","3.5","5960","13703","2","0","2","3","10","4770","1190","1984","0","47.6151","-122.107"
"380000","3","2.25","2530","12042","2","0","0","3","8","2530","0","1989","0","47.3742","-122.125"
"370000","5","3","2670","9920","1","0","0","3","8","1400","1270","1990","0","47.3211","-122.277"
"452000","4","1","1210","3760","1.5","0","0","3","6","1210","0","1900","0","47.6872","-122.344"
"203000","3","1.75","1610","9000","1","0","0","4","7","1100","510","1978","0","47.3187","-122.179"
"605000","2","1.75","1760","5000","1","0","0","4","7","940","820","1927","0","47.682","-122.372"
"535000","4","1.75","1420","5000","1.5","0","0","4","7","1420","0","1945","0","47.6771","-122.397"
"550000","4","2","1660","12377","1","0","0","3","8","1660","0","1966","0","47.6231","-122.102"
"601000","4","2.5","2080","5191","2","0","0","3","8","2080","0","2001","0","47.5978","-122.017"
"310000","3","1.75","1880","30346","1","0","0","3","8","1880","0","1988","0","47.3515","-122.291"
"310000","4","2.75","1950","9720","1","0","0","3","7","1400","550","1986","0","47.3969","-122.205"
"360000","4","2.5","3200","7282","2","0","0","3","9","3200","0","2007","0","47.4318","-122.286"
"272000","4","2","1870","6551","1","0","3","3","7","1870","0","2009","0","47.1934","-121.977"
"183000","2","1","760","7272","1","0","0","4","7","760","0","1980","0","47.3205","-122.33"
"660000","3","2.5","2400","6474","1","0","2","3","8","1560","840","1964","0","47.7728","-122.386"
"275000","2","1.5","1270","32175","1","0","0","4","7","1270","0","1947","0","47.3347","-122.304"
"905000","4","2.5","3330","9557","2","0","0","3","10","3330","0","1995","0","47.5526","-122.102"
"369950","4","2.75","2760","7533","1","0","0","3","8","1400","1360","1997","0","47.371","-122.108"
"309000","3","2.25","1980","8755","1","0","0","4","7","1300","680","1963","0","47.3922","-122.321"
"475000","4","2.5","2240","7245","1","0","0","4","7","1140","1100","1972","0","47.7161","-122.17"
"445000","4","2","2630","9099","1.5","0","0","3","7","1830","800","1944","2009","47.5067","-122.361"
"639888","4","2.5","2050","2772","2","0","0","3","8","2050","0","2012","0","47.5421","-122.011"
"260000","2","1","1270","19602","1","0","0","3","6","1270","0","1977","0","47.3375","-122.048"
"1140000","4","2.25","3310","127631","2","0","0","5","9","3310","0","1924","1956","47.732","-122.134"
"505400","3","1.75","1640","3400","1","0","0","4","7","930","710","1926","0","47.6694","-122.3"
"537000","3","2.5","1400","4800","1","0","0","3","7","1200","200","1921","0","47.6865","-122.379"
"426000","4","1.5","1470","5850","1","0","0","4","7","810","660","1973","0","47.7","-122.129"
"1530000","4","2.25","4250","16940","1","0","2","4","9","2380","1870","1974","0","47.5453","-122.234"
"241000","2","2","1470","3128","2","0","0","3","6","1470","0","2005","0","47.349","-122.021"
"1300000","4","3","4120","14021","2","0","0","3","11","4120","0","2005","0","47.5985","-122.026"
"429900","4","2.5","2640","8625","2","0","0","3","8","2640","0","1987","0","47.4598","-122.15"
"370000","4","2","1950","3757","1","0","0","4","6","1160","790","1908","0","47.5372","-122.269"
"465000","3","3.25","1510","1850","2","0","2","3","8","1230","280","2001","0","47.6683","-122.362"
"420000","3","2.5","1770","3993","2","0","0","3","8","1770","0","1999","0","47.6027","-122.02"
"585000","5","2.75","2350","4178","1.5","0","0","3","8","1520","830","1922","2015","47.6388","-122.3"
"759950","3","2.5","3100","23790","2","0","0","3","9","3100","0","2002","0","47.5882","-122.011"
"240000","3","1.5","1460","13503","1","0","0","4","6","1460","0","1977","0","47.3119","-122.015"
"338000","4","1.75","1530","8152","1","0","0","5","6","910","620","1948","0","47.7557","-122.328"
"474500","5","2.5","2000","3600","1","0","0","3","6","1150","850","1987","0","47.5971","-122.295"
"349950","3","1","1060","9525","1","0","0","3","7","1060","0","1966","0","47.6855","-122.111"
"370000","3","2.5","1070","1219","2","0","0","3","7","720","350","2004","0","47.5618","-122.384"
"400000","4","2.25","1970","8941","2","0","0","3","7","1970","0","1973","0","47.7223","-122.172"
"250000","1","1","780","1033","1","0","0","3","7","780","0","1922","1985","47.6155","-122.306"
"555000","4","2.5","2920","24074","2","0","0","3","9","2920","0","1997","0","47.381","-122.056"
"950968","5","3.5","3220","5081","2","0","0","3","8","3220","0","2013","0","47.7048","-122.111"
"375000","3","1.5","1630","16170","1","0","0","3","7","1630","0","1988","0","47.7104","-122.235"
"350000","5","3","2520","5500","1","0","0","3","8","1550","970","2004","0","47.4938","-122.255"
"290000","3","2.25","1500","7308","1","0","0","4","7","1210","290","1968","0","47.4621","-122.187"
"660000","2","1","1670","8195","1","0","0","3","7","1670","0","1954","1975","47.6627","-122.192"
"605000","3","1.75","2330","6000","1.5","0","0","4","7","1630","700","1940","0","47.5765","-122.378"
"305000","3","1.5","1800","12196","1","0","0","4","7","1800","0","1966","0","47.333","-122.345"
"430000","4","2.75","2470","50123","1","0","0","3","8","1280","1190","1978","0","47.2504","-122"
"1180000","4","3.25","4060","20822","2","0","0","3","10","4060","0","1991","0","47.7213","-122.055"
"562500","4","2.5","2320","8721","2","0","0","3","8","2320","0","1991","0","47.7326","-122.226"
"557500","3","1.75","1900","11165","1","0","0","4","7","1900","0","1959","0","47.5789","-122.118"
"185000","3","1.5","1010","7755","1","0","0","3","6","1010","0","1953","0","47.4238","-122.332"
"224950","3","1.5","1630","9282","1","0","0","4","7","1630","0","1963","0","47.2021","-122.002"
"555000","4","1.5","3050","82764","1","0","0","3","8","1650","1400","1966","0","47.5266","-122.189"
"852500","4","2.5","3480","6315","2","0","0","3","9","2360","1120","2000","0","47.6841","-122.161"
"705640","3","2.25","2400","12350","1","0","0","4","8","1420","980","1968","0","47.6533","-122.192"
"825000","3","2.25","2510","10418","1","0","0","3","8","1810","700","1968","0","47.7003","-122.285"
"560000","3","3.5","1560","2198","2","0","0","3","8","1180","380","2006","0","47.5812","-122.403"
"800000","4","2.75","3150","7035","2","0","0","3","9","3150","0","2004","0","47.5979","-121.974"
"510000","2","1","1390","5544","1","0","0","3","7","930","460","1947","0","47.6696","-122.267"
"555500","2","1","920","10000","1","0","0","4","7","920","0","1981","0","47.6938","-122.21"
"760000","3","2.5","1980","13964","1","0","0","5","7","1980","0","1959","0","47.571","-122.227"
"394950","2","1","1131","1304","3","0","0","3","7","1131","0","2011","0","47.6912","-122.313"
"317000","6","3.5","2120","5840","2","0","0","5","7","2120","0","1979","0","47.4788","-122.227"
"630000","3","2","1470","6000","1","0","0","3","8","1090","380","1950","1996","47.6829","-122.202"
"310000","3","1","1240","7194","1","0","0","3","6","1090","150","1936","0","47.7636","-122.202"
"1600000","4","5.5","6530","871200","2","0","2","3","11","6530","0","2008","0","47.664","-121.878"
"1150000","3","2.5","3160","24437","1","0","3","3","11","2160","1000","1991","0","47.5531","-122.131"
"519000","2","1","830","2820","1","0","0","4","7","830","0","1920","0","47.689","-122.347"
"218250","3","1.5","1080","9774","1","0","0","3","7","1080","0","1968","0","47.3155","-122.401"
"514000","3","1.75","1720","5899","1","0","1","3","8","1220","500","1986","0","47.5399","-122.385"
"820000","4","2.5","2440","5737","2","0","0","4","8","1700","740","1929","0","47.6472","-122.367"
"651100","4","2.5","2310","5526","2","0","0","3","9","2310","0","2003","0","47.6299","-122.02"
"499950","4","2.25","2160","8817","1","0","0","3","7","1460","700","1965","0","47.7595","-122.356"
"515000","4","2.75","2700","5150","2","0","0","3","9","2700","0","2009","0","47.5209","-121.874"
"750000","3","2.5","2400","7745","2","0","0","3","9","2400","0","2001","0","47.6734","-122.173"
"650000","3","2.5","2540","8073","1","0","0","4","8","1880","660","1937","0","47.7176","-122.36"
"589000","3","1.5","1390","5040","1","0","0","3","7","1090","300","1947","0","47.6611","-122.282"
"725000","4","2.5","3300","28433","2","0","0","3","9","3300","0","1998","0","47.5072","-122.112"
"510000","2","1","820","4206","1","0","0","3","5","820","0","1949","0","47.7076","-122.284"
"827000","4","2.5","3230","12100","1","0","0","3","9","1870","1360","1977","0","47.562","-122.146"
"920000","5","2.25","2730","6000","1.5","0","0","3","8","2130","600","1927","0","47.6571","-122.281"
"465000","3","2.5","1450","5175","1","0","0","3","8","1030","420","1995","0","47.7082","-122.338"
"550000","3","2.25","2160","37000","1.5","0","0","4","7","1760","400","1933","0","47.7297","-122.139"
